id,nameKR,ribbon,bookYear,phone,priceRangeMin,priceRangeMax,businessHours,menu,dayOff,OpenDate,roadAddr,jibunAddr,detailAddress,siNm,sggNm,emdNm,zone2_1,zone2_2,lat,lng,review,foodTypes,ribbon_num
12825,대청마루,RIBBON_ONE,2025,055-867-0008  ,14000.0,40000.0,09:00~20:00 ,"멸치쌈밥(1만4천원), 멸치한상(2만2천원), 연잎쌈밥(2만5천원), 수육쌈밥(1만5천원), 멸치회무침(중 3만원, 대 4만원), 멸치튀김(중 1만5천원, 대 2만5천원), 갈치한상(2만5천원), 갈치구이(2만원), 갈치",연중무휴,,경상남도 남해군 삼동면 동부대로 1293,경상남도 남해군 삼동면 동천리 1125-3,,경상남도,남해군,삼동면,경남,남해군,34.808333,128.034624,"멸치 요리를 먹을 수 있는 곳. 멸치한상을 시키면 멸치쌈밥과 멸치회무침, 멸치튀김 등을 먹을 수 있다. 30여 년 넘게 어머니가 운영하던 식당을 이어받아 2대째 운영하고 있다. ","한식(어패류), 멸치, 갈치",1
30502,야키도리켄지 ,RIBBON_ONE,2025,0507-1380-8592,3000.0,33000.0,,,,2014년 07월 13일,경기도 용인시 수지구 수지로 119 (성복동),경기도 용인시 수지구 성복동 70-1 데이파크, 데이파크 c동 122호,경기도,용인시 수지구,성복동,경기,용인시(수지),37.3130512282884,127.079016703977,"정통 일본 야키토리를 전문으로 하는 이자카야. 비장탄에 구운 다양한 부위의 닭꼬치를 먹을 수 있다. 닭다리살로 만든 모모니쿠가 대표 메뉴며, 나가사키짬뽕이 인기. 기본 안주로는 양배추가 제공된다.","일식주점, 이자카야, 야키토리",1
10775,김해횟집,RIBBON_ONE,2025,055-552-2123  ,10000.0,80000.0,,,,,경상남도 창원시 진해구 용원동로 213-1 (용원동),경상남도 창원시 진해구 용원동 823-4,,경상남도,창원시 진해구,용원동,경남,창원시(진해),35.092426,128.819084,신선한 자연산 회와 해산물을 먹을 수 있는 곳. 도다리와 볼락이 추천메뉴다. 곁들여 나오는 채소는 직접 밭에서 재배한 것을 사용한다. 봄에는 바지락쑥국과 도다리쑥국도 맛볼 수 있다. 분위기는 허름하지만 수많은 연예인과 정치인이 다녀간 곳으로도 이름 높다.,"한식(어패류), 도다리쑥국, 생선회",1
3043,군포식당,RIBBON_ONE,2025,031-452-0025  ,13000.0,49000.0,,,,1959년 ,경기도 군포시 군포로556번길 6 (당동),경기도 군포시 당동 748-22,,경기도,군포시,당동,경기,군포시,37.35547,126.947264,"양지로만 우려낸 맑은 양지탕이 유명하다. 고기도 푸짐하게 들어 있고 겉절이, 무김치와 같이 먹는 맛이 일품이다. 양지보쌈은 양지수육에 보쌈을 곁들인 것으로, 보쌈김치 맛이 좋다. 60년 넘는 역사를 자랑한다. 명절 연휴에는 영업시간이 다르기 때문에 문의하고 방문해야 한다.","한식(탕/국/찌개/전골), 설렁탕, 한식(육류), 수육",1
3042,들꽃향,RIBBON_ONE,2025,031-405-4054  ,15000.0,32000.0,,,,2001년 06월 25일,경기도 시흥시 물왕수변로 12-1 (산현동),경기도 시흥시 산현동 234-2,,경기도,시흥시,산현동,경기,시흥시,37.381807,126.830523,"운치 있는 카페 분위기로 연출한 깔끔하고 정갈한 한정식집. 직접 담근 장으로 요리를 하며 간장게장, 낙지볶음 등의 전통적인 한식을 맛볼 수 있다. 장독대와 저수지가 어우러진 풍경이 입맛을 돋운다.","한식(일반한식), 한정식",1
12897,삼성혈해물탕,RIBBON_ONE,2025,064-745-3000  ,20000.0,110000.0,10:00~21:00 ,"해물탕(2인 7만원, 3인 8만원, 4인 9만5천원, 5인 11만원), 전복죽, 전복뚝배기, 고등어구이(각 2만원), 전복회(소 3만원, 중 5만원), 산낙지, 문어숙회(각 4만원), 옥돔구이(3만원)",연중무휴,,제주특별자치도 제주시 선덕로5길 20 (연동),제주특별자치도 제주시 연동 312-27,,제주특별자치도,제주시,연동,제주,제주시(신시가지),33.4880042514984,126.499706378954,해물탕으로 유명해 관광객이 많이 찾는 곳. 위에 올라간 문어가 살아 움직이는 신선한 해물탕을 푸짐하게 먹을 수 있다. 해물탕이 끓기 시작하면 직원이 와서 손질을 해준다.,"한식(어패류), 해물탕",1
12887,국수마당,RIBBON_ONE,2025,064-727-6001  ,8500.0,30000.0,09:00~22:55(마지막 주문 22:25) ,"멸치국수(9천원), 고기국수, 열무국수(각 9천원), 비빔국수, 콩나물국밥(각 8천원), 돔베고기(3만원), 아강발(2만원)",명절 휴무,2000년 ,제주특별자치도 제주시 삼성로 65 (일도이동),제주특별자치도 제주시 일도이동 1034-19,,제주특별자치도,제주시,일도이동,제주,제주시,33.508064,126.532253,"제주공항 근처에 있는 국수 전문점이다. 고기국수를 시키면 하얀 돼지 뼈 국물에 굵은 국수가 나오는데, 국물이 진하고 돼지고기 편육은 푸짐하다. 국물에 김가루와 양념장을 넣기도 한다.","한식(면류), 국수, 고기국수",1
13024,일출보리밥,RIBBON_ONE,2025,031-421-1142  ,10000.0,18000.0,09:30~21:00 ,"일출보리밥(1만원), 도토리묵(1만1천원), 감자전(1만2천원), 해물파전(1만5천원), 제육볶음(1만8천원)",명절 휴무,,경기도 의왕시 손골길 13 (내손동),"경기도 의왕시 내손동 226-2 토예랑, 일출보리",,경기도,의왕시,내손동,경기,의왕시,37.3787674159352,126.985154040533,"모락산 입구에 있어 등산객이 많이 찾는 보리밥집이다. 보리밥을 주문하면 열 가지 나물, 된장찌개가 보리밥과 함께 나온다. 보리밥을 나물과 비벼 쌈나물에 싸 먹으면 더욱 맛있다. 해물파전에 동동주를 곁들이면 좋다.","한식(일반한식), 보리밥",1
10773,도선장횟집,RIBBON_ONE,2025,055-552-2244  ,20000.0,120000.0,,,,,경상남도 창원시 진해구 용원동로 225 (용원동),경상남도 창원시 진해구 용원동 1050-1,,경상남도,창원시 진해구,용원동,경남,창원시(진해),35.093089,128.819129,"50년 전통의 노포 횟집이다. 자연산 모둠 회를 맛볼 수 있으며 겨울에는 졸복탕도 맛볼 수 있다. 회덮밥과 물회를 주문하면 매운탕이 같이 나온다. 단호박찜, 가지나물, 콩나물무침 등 밑반찬도 정갈하다.","한식(어패류), 졸복",1
13054,한우명가,RIBBON_ONE,2025,061-382-8969  ,11000.0,46000.0,11:00~21:00(마지막 주문 20:30) ,"생고기(500g 4만2천원), 육회(500g 4만6천원), 생고기비빔밥, 익힘비빔밥(1인 1만1천원, 2인 이상 1만원), 갈비탕(1만5천원)",명절 휴무,,전라남도 담양군 담양읍 추성로 1313,전라남도 담양군 담양읍 담주리 87-4,,전라남도,담양군,담양읍,전남,담양군,35.3200304725997,126.981680019187,"한우 정육식당으로, 생등심이나 갈빗살 같은 고기가 신선하고 육질이 좋다. 가격대비 만족도가 높으며 소고기육회와 생고기비빔밥도 인기가 있다. ","한식(탕/국/찌개/전골), 갈비탕, 한식(육류), 소고기구이",1
13061,봉포머구리집,RIBBON_ONE,2025,033-631-2021  ,15000.0,25000.0,"10:00~21:00(마지막 주문 20:15) | 토, 일요일, 공휴일 09:30~21:30(마지막 주문 20:45) ","모둠물회(2만원), 성게알밥(2만3천원), 멍게비빔밥(1만8천원), 전복회덮밥, 광어회덮밥(각 2만2천원), 전복죽(1만6천원), 오징어순대(1만5천원), 해삼물회, 전복물회(각 2만5천원), 전복해삼물회(2만6천",연중무휴,,강원특별자치도 속초시 영랑해안길 223 (영랑동),강원특별자치도 속초시 영랑동 148-30,,강원특별자치도,속초시,영랑동,강원,속초시,38.218796,128.593221,물회가 맛있기로 유명한 곳. 성게해삼모둠물회가 인기 메뉴다. 성게와 해삼 외에도 다양한 해물이 듬뿍 들어 있다. 새콤달콤한 물회에 국수를 넣어 먹으면 더욱 맛있다. ,"한식(어패류), 물회, 생선회, 해물",1
3040,털보해물탕,RIBBON_ONE,2025,032-662-6848  ,28000.0,100000.0,,,,,경기도 부천시 소사구 경인로 65  (송내동),경기도 부천시 소사구 송내동 366-7 혜영빌딩,혜영빌딩,경기도,부천시 소사구,송내동,경기,부천시,37.4839772452755,126.762639356844,"부천에서 손꼽히는 해물 전문점으로, 해물탕과 해물찜, 간장게장 등이 인기가 있다. 매콤한 양념이 일품인 꽃게찜도 인기다. 양이 푸짐하고 전 메뉴 포장 가능하다.","한식(어패류), 해물탕, 꽃게, 게장",1
10739,설야진주전통비빔밥전문점,RIBBON_ONE,2025,055-762-0585  ,10000.0,35000.0,,,,,경상남도 진주시 동부로169번길 12 (충무공동),경상남도 진주시 충무공동 69-3,윙스타워 1층 A109호,경상남도,진주시,충무공동,경남,진주시,35.16488237454452,128.12728082498666,"천황식당, 제일식당과 함께 진주에서 손꼽히는 진주비빔밥 전문점이다. 일곱 가지 이상의 나물과 육회가 함께 나오는 것이 특징이다. 비빔밥에는 탕국이 같이 나온다. 비빔밥 그릇은 놋그릇을 사용하고 반찬 그릇은 옛날 막사발 스타일의 도기를 사용하여 고풍스러운 느낌이 든다.","한식(일반한식), 육회비빔밥, 한식(육류), 소불고기, 육회",1
13093,이랴이랴(남산점),RIBBON_ONE,2025,051-517-1003  ,12000.0,31000.0,11:30~22:30(마지막 주문 21:30) ,"갈빗살소금구이(150g 2만5천원), 갈빗살양념구이, 안창살주물럭(각 250g 2만9천원), 꽃갈빗살소금구이(120g 3만1천원), 갈빗살런치세트, 안창살런치세트(각 200g 2만5천원), 우삼겹순두부전골(1만2천원)",연중무휴,,부산광역시 금정구 중앙대로 1975 (남산동),부산광역시 금정구 남산동 129-8,,부산광역시,금정구,남산동,부산,금정구,35.260716,129.091198,"소양념갈빗살 전문점으로, 특제 소스의 맛이 일품이다. 불판이 타지 않도록 스팀 처리가 되는 점이 독특하다. 공깃밥을 주문하면 대접에 나물과 함께 담겨 나와 비벼 먹을 수 있다. 점심시간에는 고기와 된장찌개 등이 나오는 점심특선메뉴가 가격대비 만족도 높은 메뉴다.","한식(육류), 소갈비",1
13118,엄나무집삼계탕,RIBBON_ONE,2025,033-761-0558  ,17000.0,17000.0,"11:00~15:00/17:00~21:00 | 토, 일요일 11:00~21:00 ",엄나무한방삼계탕(1만6천원),"월요일, 명절 휴무",,강원특별자치도 원주시 동부순환로 2-7  (단구동),강원특별자치도 원주시 단구동 1489-9,,강원특별자치도,원주시,단구동,강원,원주시,37.3174083044941,127.969878840727,"엄나무와 황기, 한약재를 넣고 끓이는 엄나무삼계탕이 유명한 집. 삼계탕을 시키면 엄나무술이 서비스로 나온다. 마당에 커다란 엄나무가 있어 엄나무집으로 불리게 되었다.","한식(가금류), 삼계탕",1
13171,부산처녀횟집,RIBBON_ONE,2025,033-644-2828  ,10000.0,70000.0,"11:00~23:00 | 금, 토요일 11:00~23:30 ","광어, 우럭(각 소 10만원, 중 13만원, 대 16만원), 모둠회(소 11만원, 중 14만원, 대 17만원), 부산처녀스페셜(60만원), 대게+스키세트(1kg 14만원)",연중무휴,1963년 ,강원특별자치도 강릉시 창해로 485 (강문동),강원특별자치도 강릉시 강문동 산4-5,,강원특별자치도,강릉시,강문동,강원,강릉시,37.803631,128.908911,"경포대에서 가장 오래된 횟집 중 하나로, 깔끔한 수족관에서 갓 잡은 자연산 활어회를 맛볼 수 있다. 다양한 메뉴로 구성된 세트 메뉴를 주문하면 신선한 해산물과 반찬이 한상 가득 차려진다. 창 밖으로 경포대 바다를 볼 수 있다.","한식(어패류), 생선회, 대게",1
2826,정라횟집,RIBBON_ONE,2025,033-573-3670  ,30000.0,35000.0,,,,,강원특별자치도 삼척시 대학로 28 (남양동),강원특별자치도 삼척시 남양동 17-21 ,,강원특별자치도,삼척시,남양동,강원,삼척시,37.443574,129.163465,"도루묵의 명가로 꼽히는 곳. 찬바람이 불 때 잡히는 도루묵은 알의 부피가 몸의 절반을 차지하는데, 알이 가장 많이 차는 10월부터 11월에 잡은 것을 냉동해서 여름까지 쓴다고 한다. 수시로 잡힌 싱싱한 도루묵도 맛볼 수 있으며 반찬으로 나오는 가자미식해도 별미다.","한식(어패류), 생선구이",1
13192,강화국수,RIBBON_ONE,2025,032-933-7337  ,5000.0,8000.0,11:00~19:30 ,"비빔국수(보통 6천원, 곱빼기 7천원, 특대 8천원), 잔치국수(보통 5천5백원, 곱빼기 6천원, 특대 7천원), 열무냉국수, 콩국수, 냉국수(각 7천원)",일요일 휴무,,인천광역시 강화군 강화읍 동문안길 12-1,인천광역시 강화군 강화읍 관청리 488-1 삼성양복점,,인천광역시,강화군,강화읍,인천,강화/옹진,37.7471090383513,126.486294894912,"70년이 넘는 세월 동안 비빔국수로 인기를 끈 곳이다. 처음에는 비빔국수와 잔치국수만 했으나 지금은 계절에 따라 열무국수, 콩국수, 냉국수도 맛볼 수 있다. 제대로 우려낸 멸치 육수 맛이 좋다. ","한식(면류), 잔치국수, 비빔국수",1
13201,흙토담골,RIBBON_ONE,2025,031-767-2855  ,35000.0,59000.0,"11:00~15:30/16:30~21:00(마지막 주문 20:00) | 토, 일요일 11:00~21:00(마지막 주문 20:00) ","토담골한정식(2인 이상, 1인 3만5천원), 꽃게간장게장정식(1인 5만9천원), 보리굴비정식(1인 3만9천원)",수요일 휴무,,경기도 광주시 퇴촌면 석둔길 3,경기도 광주시 퇴촌면 영동리 333-3,,경기도,광주시,퇴촌면,경기,광주시,37.47789,127.371932,"두 채의 기와집과 추가집이 대청마루로 이어져 있는 운치 있는 한정식집. 한정식을 시키면 간장게장, 더덕구이 등 여러 가지 반찬과 돌솥밥이 나온다. 옛날 가구와 병풍, 놋그릇 등으로 장식되어 있는 실내 분위기도 고풍스럽다.","한식(일반한식), 한정식",1
2827,동명항생선숯불구이,RIBBON_ONE,2025,033-632-3376  ,19000.0,19000.0,,,,,강원특별자치도 속초시 번영로129번길 21 (동명동),강원특별자치도 속초시 동명동 513-98,,강원특별자치도,속초시,동명동,강원,속초시,38.210876,128.586208,"속초에서 생선구이로 유명한 곳으로, 다양한 생선숯불구이와 해물된장찌개, 영양돌솥밥이 세트로 나온다. 기본 2인 이상 주문해야 하며, 그날그날 생선의 종류가 달라진다. 영랑호가 한눈에 들어오는 전망이 좋다. 1970년대부터 3대째 맛을 전하고 있다.","한식(어패류), 생선구이",1
13214,겐,RIBBON_ONE,2025,031-704-5545  ,12000.0,21000.0,11:00~15:00/17:00~20:00(마지막 주문 19:50) ,"치쿠와우동(1만1천원), 덴푸라우동(1만2천원), 소고기우동(1만5천원), 가라아게붓가케, 명란붓가케(각 1만3천원), 덴푸라붓가케(1만3천5백원), 자루(1만1천원), 덴푸라와자루(1만4천원), 장어덮밥, 치킨",연중무휴,1984년 ,경기도 성남시 분당구 야탑로 72 (야탑동),경기도 성남시 분당구 야탑동 503 야탑시장주차장,,경기도,성남시 분당구,야탑동,경기,성남시(분당),37.409542,127.126811,수타우동 전문점. 오픈 키친으로 되어 있어 면을 반죽하는 모습을 볼 수 있다. 장어덮밥이나 튀김 등도 맛있다는 평이다. 짭조름하고 쫄깃한 수타 면발이 일품.,"일식, 일식우동",1
30575,카츠쇼쿠도우,RIBBON_ONE,2025,031-622-7134  ,13000.0,33000.0,,,,2019년 06월 01일,경기도 성남시 분당구 판교역로 152 (백현동),경기도 성남시 분당구 백현동 537,지하1층,경기도,성남시 분당구,백현동,경기,성남시(판교),37.39426202230159,127.11036477013562,"국내산 최상급 암퇘지만을 엄선하여 사용하는 일본식 돈가스 전문점이다. 과일 유자를 이용해 12시간 저온 숙성을 한 고기를 사용해 육질이 부드러운 게 특징. 로스가스정식, 히레가스 등을 맛볼 수 있다.","일식, 일식돈가스",1
13364,개군할머니토종순대국,RIBBON_ONE,2025,031-772-8303,13000.0,23000.0,06:00~19:40(마지막 주문 19:10) ,"토종순댓국(1만2천원), 토종순대, 머릿고기(각 소 1만3천원, 중 2만원), 토종순대전골(대 4만8천원, 중 3만6천원), 모둠순대(중 1만8천원, 대 2만5천원)",수요일 휴무,,경기도 양평군 개군면 하자포길 29,경기도 양평군 개군면 하자포리 220-35,,경기도,양평군,개군면,경기,양평군,37.4257773062508,127.537834125285,"3대째 내려오는 순댓국 전문점. 된장과 시래기를 넣는 점이 다른 곳과 다른 점이다. 순대 속은 당면이 아닌 선지와 우거지, 채소 등을 넣어서 만든다.","한식(육류), 순대",1
